SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,customerID,Churn_Prob,VaR,CLV,Segment,Strategy,Action,Timing
1,Yes,No,47,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4128-ETESU,0.5000887537066656,49.858848744554564,4685.900000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,2761-OCIAX,0.7790314323967034,58.19364800003374,149.4,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,Yes,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,54.15,8654-DHAOW,0.5315676413128818,28.78438777709255,108.3,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,24,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,7534-BFESC,0.5376440582456786,40.91471283249614,1826.3999999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,7,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,8699-ASUFO,0.5695691685336403,42.37594613890284,520.8000000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,10,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,2482-CZGBB,0.5844624500116758,40.91237150081731,700.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,Yes,7,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,1522-VVDMG,0.5141787942147643,46.147546780775095,628.25,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,29,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,1766-GKNMI,0.5545396862020483,47.080419358553904,2462.1000000000004,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,33,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,7422-WNBTY,0.5349852731820108,49.94087525154071,3080.5499999999997,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,Yes,49,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,6651-AZVTJ,0.5098177799843879,50.87981444244191,4890.2,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,5,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.3,2135-DQWAQ,0.5572745677253342,47.53552062697101,426.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,7,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,2077-MPJQO,0.6571159740821282,49.54654444579247,527.8000000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,30,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,4998-IKFSE,0.5439595610915424,54.64073791164544,3013.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,No,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,7587-RZNME,0.6017569954431392,26.056077902687925,129.89999999999998,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,66,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,1469-LBJQJ,0.5356104341720941,56.3462176749043,6943.2,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,5186-SAMNZ,0.7054474349362587,49.02859672806998,69.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,17,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,7029-RPUAV,0.5706201799381775,57.31879707478993,1707.65,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,5376-DEQCP,0.7790314323967034,54.999619127207254,70.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,7,Yes,Fiber optic,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,7410-YTJIK,0.513552544255198,38.74753946405469,528.15,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,7,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,2123-AGEEN,0.6465819687770578,54.53918906634482,590.4499999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
